title,image,description
"Santé : « Exsangue, la radiopédiatrie menace aujourd’hui de disparaître »",https://img.lemde.fr/2021/11/26/0/0/5760/3840/110/74/60/0/e959d1e_679562769-hygtyfr.jpg,"Seuls 150 spécialistes de cette discipline, qui requiert un savoir-faire médical et technique particulier, sont aujourd’hui recensés sur l’ensemble du territoire, alors que la population des 0-19 ans représente 25 % de la population française, alertent dans une tribune au « Monde » vingt-quatre radiopédiatres et représentants de la profession."
Contraception masculine : « Il n’y a aucune raison pour que cette charge repose uniquement sur ma copine »,https://img.lemde.fr/2021/11/23/1/0/5000/3333/110/74/60/0/187836d_709044553-girette-hl-13006.JPG,"Sous-vêtements chauffants, injections de testostérone… plusieurs contraceptions masculines existent, mais elles sont méconnues et peu répandues."
Dominique Méda : « Souhaitons que la santé soit au cœur de la campagne présidentielle »,https://img.lemde.fr/2021/03/16/0/0/494/329/110/74/60/0/95c7013_770734584-pns-1063943.jpg,"Le projet de « Grande Sécu », qui vise à élargir la couverture de l’assurance-maladie obligatoire, est porteur de progrès et d’efficacité, plaide la sociologue dans sa chronique."
« Grande Sécu » : « Nous devons travailler à une meilleure articulation entre un système public de haut niveau et les mutuelles »,https://img.lemde.fr/2018/03/02/0/0/4896/3264/110/74/60/0/d38f1f7_26072-n2yj9n.pjl4.jpg,"L’ancien syndicaliste Gaby Bonnand plaide, dans une tribune au « Monde », en faveur du rôle spécifique des assurances mutualistes, que la « grande Sécu » ne doit pas remettre en cause."
« Grande Sécu » : « Le mouvement mutualiste a joué un rôle essentiel dans la longue gestation de la Sécurité sociale »,https://img.lemde.fr/2015/01/13/0/0/5184/3456/110/74/60/0/8c27fc1_25658-z29qg9.jpg,"L’historien Michel Dreyfus rappelle, dans une tribune au « Monde », les compromis entre « sociétés de secours mutuels », assurances sociales, syndicats et Etat depuis le XIXe siècle."
"« Grande Sécu » : « Les citoyens, malades ou bien portants, auraient gros à gagner avec cette réforme »",https://img.lemde.fr/2021/11/17/0/27/3445/2297/110/74/60/0/e5f0c06_gggnic08-health-coronavirus-france-vaccination-1117-11.jpg,"L’économiste Brigitte Dormont plaide, dans une tribune au « Monde », en faveur d’une réforme qui vise un égal accès aux soins pour tous, sans siphonner le revenu des citoyens."
« Grande Sécu » : « Peut-être y a-t-il mieux à faire que de faire disparaître les complémentaires santé »,https://img.lemde.fr/2021/11/23/24/0/3500/2333/110/74/60/0/2a17231_gggnic05-health-coronavirus-france-vaccination-1123-11.jpg,"Les chercheurs Daniel Benamouzig et Cyril Benoît proposent, dans une tribune au « Monde », de redéfinir le rôle des assurances complémentaires à l’échelon des territoires."
"Grande Sécu : « Les acteurs mutualistes promeuvent un modèle vertueux, non lucratif et démocratique »",https://img.lemde.fr/2021/03/16/0/0/494/329/110/74/60/0/95c7013_770734584-pns-1063943.jpg,"Pascal Michard et Patrick Brothier, les deux dirigeants d’Aéma, né du rapprochement entre Aésio Mutuelle et la Macif, expliquent dans une tribune au « Monde » que cela serait une grave erreur d’opposer Sécurité sociale et mutuelles, et que cela entraînerait une hausse des impôts et des prélèvements sociaux."
"« Je ne pouvais pas exercer mon métier correctement » : déçues de l’hôpital, ces sages-femmes ont préféré ouvrir leur cabinet libéral",https://img.lemde.fr/2021/11/22/0/0/6720/4480/110/74/60/0/ec32901_45316898-211104jbalague-lemonde-sagefemme-5y5a9617.jpg,Les mauvaises conditions de travail et de rémunération mobilisent les sages-femmes depuis le début de 2021. Professionnelles hospitalières et libérales sont de nouveau en grève ce week-end.
Paris veut agir face à l’essor du « chemsex »,https://img.lemde.fr/2021/11/25/0/5/5190/3460/110/74/60/0/713c8b0_744102160-pns-3763052.jpg,La consommation de drogues lors de rapports sexuels se diffuse hors du milieu gay. La Mairie de Paris est une des premières à préparer un plan de prévention.
Le Parlement adopte un texte contre les discriminations au travail subies par les malades chroniques,https://img.lemde.fr/2021/11/17/0/5/5694/3796/110/74/60/0/e97f985_127160741-pns-3648975.jpg,"Elargie aux autres maladies chroniques, cette proposition de loi concernait au départ les quatre millions de diabétiques, qui ont l’interdiction, pour des raisons de sécurité, de pratiquer certaines professions."
« Diabète : rendons l’insuline enfin accessible à tous ! »,https://img.lemde.fr/2021/11/17/0/5/5694/3796/110/74/60/0/e97f985_127160741-pns-3648975.jpg,"Alors qu’une majeure partie des personnes souffrant de diabète dans le monde est privée d’insuline, la France se doit d’être motrice pour permettre un accès universel à ce traitement peu coûteux. C’est ce qu’affirme, dans une tribune au « Monde », un collectif, dont Vincent Ledoux, député du Nord, et Stéphane Besançon, directeur général de l’ONG Santé Diabète."
Le président chinois promet à l’Afrique un milliard de doses anti-Covid,https://img.lemde.fr/2021/11/30/1/0/3600/2400/110/74/60/0/9ccc2a0_851272081-000-9tl6ze.jpg,"Pékin a également annoncé des dizaines de projets dans les domaines de la santé, du numérique et de la sécurité, ainsi qu’une annulation de dette."
Guerre d’Algérie : les propositions du groupe « Regards de la jeune génération sur les mémoires franco-algériennes » à Emmanuel Macron,https://img.lemde.fr/2021/11/29/1/0/2000/1333/110/74/60/0/fffae68_486629328-prod-94.jpeg,"Le groupe « Regards de la jeune génération sur les mémoires franco-algériennes », constitué par des descendants de militaires français, de harkis, de rapatriés ou de combattants du FLN, devait remettre ses propositions au chef de l’Etat. Verbatim."
"En Centrafrique, un bataillon formé par l’UE serait sous la coupe de Wagner",https://img.lemde.fr/2021/11/29/0/0/4500/3000/110/74/60/0/5da1059_42164866-000-92a9fa.jpg,"L’information figure dans un rapport du Service européen pour l’action extérieure, alors que Bruxelles étudie des sanctions contre le groupe de mercenaires russes."
La thérapie mémorielle des petits-enfants de la guerre d’Algérie,https://img.lemde.fr/2021/11/29/4/0/5974/3982/110/74/60/0/a6f5009_452812872-4.JPG,"Depuis plusieurs mois, de jeunes Français, Algériens ou binationaux, descendants de militaires, de harkis, de rapatriés ou de combattants du FLN, travaillent ensemble sur la guerre d’Algérie. Objectif : parvenir à une mémoire apaisée. Ils remettent mardi leurs propositions à Emmanuel Macron."
"Football : la Coupe arabe, répétition avant la CAN pour six sélections africaines",https://img.lemde.fr/2021/11/29/0/0/5472/3648/110/74/60/0/1667a38_782134436-000-9t966h.jpg,"La compétition débute mardi 30 novembre au Qatar, cinq semaines avant le coup d’envoi de la Coupe d’Afrique des nations au Cameroun."
"Au Cameroun, on apprend le chinois « par goût » et dans l’espoir de « booster sa carrière »",https://img.lemde.fr/2021/11/29/166/0/2016/1344/110/74/60/0/73703ce_803177185-img-7167.jpg,"Depuis dix ans, le système scolaire a largement pris le relais de l’Institut Confucius pour l’enseignement du mandarin, qui séduit de plus en plus de jeunes."
"Trente rhinocéros blancs introduits, en Boeing 747, au Rwanda",https://img.lemde.fr/2021/11/29/1/0/5000/3333/110/74/60/0/ea024cb_625226901-000-9tl8mh.jpg,"L’opération a coûté environ 1 million de dollars et a impliqué 80 personnes, dont des vétérinaires et des spécialistes du transport d’animaux sauvages."
"Au Tchad, amnistie générale pour des rebelles et opposants",https://img.lemde.fr/2021/04/21/0/150/1620/1080/110/74/60/0/f1fbf7a_822580628-249066.jpg,La mesure concerne 296 personnes condamnées – détenues ou non – et était l’une des « conditions » posées par des groupes rebelles pour participer au dialogue national.
Est de la RDC : « L’approche militaire risque de renforcer les groupes armés plutôt que de les détruire »,https://img.lemde.fr/2021/11/29/0/0/3600/2400/110/74/60/0/6baee29_797769396-000-8qg3vd.jpg,"Pierre Boisselet, spécialiste des groupes armés en République démocratique du Congo, revient sur l’intensification des violences dans la province de l’Ituri."
Israël donne son feu vert à l’immigration de 3 000 Ethiopiens,https://img.lemde.fr/2021/11/29/11/0/4600/3066/110/74/60/0/3f4d505_633931556-000-nic6448937.jpg,"Ces personnes accueillies au nom du regroupement familial sont des Falashmoras, une communauté convertie de force au christianisme et qui affirme descendre des juifs d’Ethiopie."
L’Afrique du Sud s’estime « injustement discriminée » après l’apparition du variant Omicron,https://img.lemde.fr/2021/11/27/0/0/4500/3000/110/74/60/0/9e8aac5_5092516-01-06.jpg,"Les autorités dénoncent le non-respect des engagements du G20, qui s’était promis de stimuler les déplacements internationaux."
Sommet Chine-Afrique : le Sénégal souhaite un soutien de Pékin au Sahel,https://img.lemde.fr/2021/11/26/8/0/3248/2165/110/74/60/0/6153244_4331669-2018-07-21t165609z-631912184-rc1645cff6f0-rtrmadp-3-senegal-china.JPG,"La Chine est le plus important partenaire commercial du continent, les échanges directs s’étant élevés à plus de 200 milliards de dollars en 2019 selon les autorités chinoises."
RDC : l’attaque d’un camp de déplacés fait vingt-deux morts en Ituri,https://img.lemde.fr/2021/11/22/0/0/3600/2400/110/74/60/0/6adf46d_5064392-01-06.jpg,"Les miliciens du groupe Codeco, qui prétend défendre les intérêts de la communauté des Lendu de cette province, sont soupçonnés d’être responsables de l’assaut."
Le Mexique dénonce le « pillage » de son patrimoine après une vente à Paris,https://img.lemde.fr/2021/11/15/89/0/1599/1066/110/74/60/0/63210ce_236100316-fdyyxscveaquxf7.jpeg,"Alors que Christie’s a récemment mis en vente 139 pièces d’art précolombien et taïno, le gouvernement mexicain dénonce avec vigueur le commerce illégal de ce patrimoine historique. Et regrette la législation française qui renvoie à la bonne volonté des collectionneurs."
"Lobbying contre le Nutri-score : « Une fois de plus, la santé publique est confrontée à des intérêts économiques et politiques »",https://img.lemde.fr/2021/11/11/1/0/7952/5301/110/74/60/0/59af494_17115564-phanie-359109.jpg,"La violente offensive contre le logo nutritionnel Nutri-score est menée, sous couvert de défendre les fromages et charcuteries traditionnels, pour préserver des intérêts financiers au détriment de la santé, dénoncent un collectif de médecins dans une tribune au « Monde »."
La Russie reconnaît avoir détruit un satellite avec un missile,https://img.lemde.fr/2021/11/16/0/0/3499/2333/110/74/60/0/69a6143_fw1-usa-russia-space-ministry-1116-11.jpg,Les Etats-Unis avaient accusé lundi la Russie d’avoir mené un tir de missile antisatellite « dangereux et irresponsable ». Les astronautes de l’ISS se sont préparés à une éventuelle évacuation d’urgence.
L’Illinois interdit de mentir aux mineurs pendant les interrogatoires,https://img.lemde.fr/2021/11/15/200/0/3248/2162/110/74/60/0/513c318_716487012-aveu2def2.jpg,"La loi interdit désormais aux enquêteurs américains d’utiliser le mensonge, tel que « le recours à de fausses promesses de clémence et de fausses déclarations sur l’existence de preuves incriminantes » avec les personnes de moins de 18 ans."
Faux aveux : le cas des bébés secoués,https://img.lemde.fr/2021/11/11/2/0/5256/3504/110/74/60/0/114f334_380897980-pns-2227234.jpg,"Selon une enquête menée par une association de familles qui se disent injustement accusées de maltraitance, près de la moitié des personnes en garde à vue finissent persuadées qu’un geste léger aurait pu causer les lésions."
Pourquoi des innocents passent-ils aux aveux ? Les chercheurs ont quelques pistes,https://img.lemde.fr/2021/11/15/200/0/3248/2162/110/74/60/0/513c318_716487012-aveu2def2.jpg,"Les mécanismes et les ressorts psychologiques des faux aveux sont étudiés depuis les années 1980. Les chercheurs ont pu démontrer qu’il est possible, dans certaines conditions, de pirater, en quelque sorte, les cerveaux d’individus."
"Du kérosène fait d’eau, d’air et de soleil",https://img.lemde.fr/2021/11/12/0/109/1182/788/110/74/60/0/d65a9d2_52113940-file7i929y3tqn9k93cv8lu.png,"A Zurich, un démonstrateur produit à très petite échelle de l’hydrocarbure « vert », à partir d’eau et de dioxyde de carbone extraits de l’air ambiant. Le coût de production reste bien plus élevé que celui des énergies fossiles."
L’éclairante longévité de la perche des mers,https://img.lemde.fr/2021/11/12/0/9/5101/3401/110/74/60/0/fcb12f5_99501506-sebastes-nebulosus-chamberlain.jpg,"Chez les sébastes, on vit de 11 à plus de 200 ans. De quoi intriguer les chercheurs sur le vieillissement."
Quelle place pour les femmes dans la Rome antique ?,https://img.lemde.fr/2021/11/13/0/1/1021/681/110/74/60/0/5a54a81_715538930-7289509582-1d47c07548-b.jpeg,"De la puissante impératrice à l’esclave oubliée, le Musée de la romanité, à Nîmes, retrace le parcours de ces femmes aux multiples visages et interroge leur rôle dans l’Antiquité."
Diabète : l’histoire émouvante des premiers patients traités par l’insuline,https://img.lemde.fr/2021/11/13/0/48/540/360/110/74/60/0/7a86937_335441328-insuline.jpeg,"La Journée du diabète, le 14 novembre, est l’occasion de raconter la poignante histoire des tout premiers patients diabétiques sauvés par des injections d’insuline, découverte il y a cent ans."
Et si la contraception était aussi l’affaire des hommes ?,https://img.lemde.fr/2020/09/30/91/1803/1295/863/110/74/60/0/21920c0_152892930-parentologie2.jpg,"Grand impensé de nos sociétés aux réflexes patriarcaux tenaces, la contraception masculine a pourtant été à l’ordre du jour dans les années 1980. Elle revient sur le devant de la scène, entre opération, slip chauffant et méthode hormonale."
"En Tunisie, une ingénieure s’attaque au chômage des jeunes",https://img.lemde.fr/2021/11/11/0/0/2640/1760/110/74/60/0/cfeb248_391607541-photo-2.jpg,"Les sciences changent la vie des Africaines (5). Première femme à travailler dans le big data en Tunisie, l’entrepreneuse Neila Benzina continue de miser sur le digital pour améliorer l’employabilité des diplômés."
"Dans les pas de Thomas Pesquet, les jeunes ingénieurs rêvent aux étoiles",https://img.lemde.fr/2021/11/10/84/0/2016/1344/110/74/60/0/7401bf8_775574390-estaca.jpg,"Dans les écoles d’ingénieurs, la vocation pour l’espace ne faiblit pas, dans le sillage de la carrière du spationaute français."
Amazon : des problèmes de vie privée dévoilés par des mémos internes,https://img.lemde.fr/2021/11/17/0/0/5760/3840/110/74/60/0/c7cee50_339db02b3a154fa2a6db076bed1121a8-339db02b3a154fa2a6db076bed1121a8-0.jpg,Le magazine américain « Wired » a eu accès à des documents montrant que les coordonnées ou encore l’historique d’achats des consommateurs ont été insuffisamment protégés par l’entreprise de commerce en ligne.
Les sanctions du régulateur chinois font chuter les profits d’Alibaba,https://img.lemde.fr/2021/11/19/0/0/8119/5413/110/74/60/0/413e37f_5041443-01-06.jpg,"Un an après le lancement d’une campagne de régulation des mastodontes chinois du numérique, l’e-commerçant a vu ses profits chuter de 81 %."
Des Français moins mécontents de leur banque,https://img.lemde.fr/2021/11/17/106/0/2757/1838/110/74/60/0/b2de0f4_787794925-unnamed.jpg,"Les clients font passer la qualité du service ou l’image de la banque avant les tarifs, alors que l’usage du digital s’accélère."
Comment « One Piece » est devenu le plus grand succès du manga,https://img.lemde.fr/2021/11/18/0/0/1800/1200/110/74/60/0/ed2d0ef_641651794-illustration-ok-one-piece.png,"C’est un phénomène culturel mondial depuis sa création, en 1997. Série la plus vendue au monde, « One Piece » est aussi un dessin animé, qui célébrera son millième épisode le 21 novembre. Pauline Croquet, journaliste au « Monde », nous explique en podcast les raisons de cette réussite spectaculaire."
Comment les services de renseignement français ont traqué Pegasus après les révélations du « Monde »,https://img.lemde.fr/2021/11/19/43/0/2031/1354/110/74/60/0/434d433_897472422-21432110.jpg,Des traces du logiciel espion ont notamment été détectées sur les téléphones de deux hauts fonctionnaires travaillant sur des dossiers sensibles du conseil de défense.
"Peter Thiel, le cavalier solitaire de la Silicon Valley",https://img.lemde.fr/2021/11/16/0/0/1500/1000/110/74/60/0/b84cf17_153021-3247014.jpg,"A rebours du progressisme de la « vallée du silicium », ce milliardaire, cofondateur de PayPal et investisseur dans Facebook, promeut des idées libertariennes et anti-Etat. Une biographie qui vient de paraître met en lumière son action au service de la droite radicale américaine."
Données de santé : « Il est temps de sauver le soldat Health Data Hub »,https://img.lemde.fr/2021/11/18/126/0/4736/3155/110/74/60/0/21c7ec6_892943284-pns-3765330.jpg,"L’engagement du ministre de la santé à retirer l’hébergement et l’exploitation des données de santé des Français à Microsoft d’ici à deux ans au maximum semble « sérieusement compromis », analyse dans une tribune au « Monde » le président du Cercle de la réforme de l’Etat, Christian Babusiaux."
La menace des « chatbots » manipulateurs,,Un avis du Comité national pilote d’éthique du numérique met en garde contre les agents conversationnels pouvant influencer les utilisateurs à leur insu en brouillant les frontières entre humain et machine.
Vos photos numériques risquent un jour de disparaître… comment s’assurer que les futures générations pourront les voir ?,https://img.lemde.fr/2019/11/21/0/0/3000/2000/110/74/60/0/8ad6c17_HQzOaMQewyJTNYGBoElMoKBe.jpg,"Pour les conserver toute une vie ou plus, vous devrez faire preuve d’une discipline et d’une implication hors du commun."
"Pour modérer 220 millions d’utilisateurs en langue arabe, Facebook n’emploie que 766 modérateurs",https://img.lemde.fr/2021/11/12/0/0/3000/2000/110/74/60/0/4af7fa3_376089961-modo-fr-et-arabe.jpg,"« Facebook Files » | Un document interne du réseau social, datant de 2020, révèle des chiffres que Facebook n’a jamais voulu communiquer sur le nombre de ses modérateurs."
"« Dans le cloud, il faut désormais coopérer avec les Gafam tout en protégeant les données »",https://img.lemde.fr/2021/11/16/0/0/5391/3594/110/74/60/0/de6f2c4_733956173-000-9el4n2.jpg,"Les multinationales américaines se sont taillé la part du lion dans un secteur en pleine croissance et gourmand en capitaux, rendant illusoire l’idée de souveraineté française ou européenne en ce domaine, observe Jean-Michel Bezat, journaliste au « Monde »."
"« Fortnite » : comme annoncé, le jeu vidéo est devenu inaccessible en Chine",https://img.lemde.fr/2020/09/16/0/300/1619/1079/110/74/60/0/af4fe34_114853098-eieghvbxgaeor8t.jpg,"Cette décision de l’éditeur Epic Games, concernant l’un des jeux les plus populaires au monde, s’inscrit dans le cadre du durcissement des règles touchant au secteur du numérique en Chine."
« Il faut bâtir un système de contrôle des plates-formes et de leurs algorithmes »,https://img.lemde.fr/2021/11/04/0/6/5788/3859/110/74/60/0/b7be9d2_5950993-01-06.jpg,"Alors que le Sénat examine le 15 novembre un projet de loi sur la représentation des travailleurs des plates-formes, un collectif d’élus, de juristes et de syndicalistes appelle, dans une tribune au « Monde », à un contrôle public indépendant sur le sujet."
"Mort de Mick Rock, photographe des stars du rock des années 1970",https://img.lemde.fr/2021/11/19/0/0/4896/3264/110/74/60/0/520b45a_5044287-01-06.jpg,"Il a été le photographe de l’ère Ziggy Stardust de David Bowie. Il a aussi créé des illustrations pour des albums-clés de Lou Reed, des Stooges, des Ramones ou de Queen."
Le plasticien américain Jimmie Durham est mort,https://img.lemde.fr/2021/11/19/607/0/1778/1185/110/74/60/0/7fb90d8_303484944-000-hkg2004060510715.jpg,"Auteur d’une œuvre inspirée un temps par l’indianité, il avait revendiqué une ascendance cherokee contestée par les représentants de cette nation indienne. Distingué à la Biennale de Venise en 2019, il est décédé le 17 novembre, à l’âge de 81 ans."
"La mort de Philippe Thébaud, paysagiste et urbaniste",https://img.lemde.fr/2021/11/18/375/4/3720/2478/110/74/60/0/5b80c3e_654231972-12-03-26-235.jpeg,"Figure du monde du paysage et du jardin, ayant joué un rôle-clé dans la promotion du métier de paysagiste, le principal auteur du « Dictionnaire des jardins et paysages » est mort le 3 novembre, à l’âge de 75 ans."
Le rappeur américain Young Dolph abattu dans un magasin à Memphis,https://img.lemde.fr/2021/11/18/0/0/4255/2836/110/74/60/0/4ea8913_5034562-01-06.jpg,"Le rappeur de 36 ans était dans une boutique de cookies, où il avait ses habitudes, quand un homme armé a tiré sur lui. La police a précisé ne pas disposer d’informations sur le suspect pour le moment."
La mort du poète et traducteur Philippe Denis,https://img.lemde.fr/2021/11/16/125/0/3502/2332/110/74/60/0/5f7db7f_149424113-leemage-lm00398062.jpg,"Parallèlement à ses travaux d’écriture, l’auteur du « Cahier d’ombres » a mené une longue carrière universitaire internationale. Brillant traducteur d’écrivains anglo-saxons, il est décédé le 8 novembre, à l’âge de 74 ans."
"Décès d’Etel Adnan, poétesse et peintre libanaise",https://img.lemde.fr/2021/11/15/369/0/1197/800/110/74/60/0/69c5494_582251171-img-0011.jpg,"La Libano-Américaine, devenue tardivement une figure de la scène artistique internationale, est décédée le 14 novembre à Paris, à l’âge de 96 ans."
Le romancier sud-africain Wilbur Smith est mort,https://img.lemde.fr/2021/11/13/22/0/2324/1549/110/74/60/0/3ac3786_5011678-01-06.jpg,"L’écrivain s’est éteint samedi « de façon inattendue », a annoncé son éditeur. Il avait 88 ans."
"Mort d’Eloi Dürrbach, un des plus mythiques vignerons au monde",https://img.lemde.fr/2013/01/22/0/0/450/300/110/74/60/0/ill_1820563_9af0_durrbach2.jpg,"Ses parents, artistes, étaient amis avec Fernand Léger et Pablo Picasso. A la carrière d’architecte à laquelle le destinaient ses études, il avait préféré la production d’un vin qui lui valut une renommée mondiale. Eloi Dürrbach est mort le 12 novembre à l’âge de 71 ans."
"Jacques Pimpaneau, grand spécialiste de la civilisation chinoise, est mort",https://img.lemde.fr/2021/11/12/0/57/3052/2035/110/74/60/0/7e2148a_175614309-maxpeopleworld632832.jpg,"Titulaire de la chaire de langue et littérature chinoises à l’Institut national des langues et civilisations orientales, collectionneur d’art, cet ami des sinologues Simon Leys et René Viénet, est décédé le 2 novembre, à l’âge de 87 ans."
"Sylvère Lotringer, éditeur et écrivain, est mort",https://img.lemde.fr/2021/11/11/728/0/3144/2096/110/74/60/0/7e1855b_796498887-003-lotringer-ik.jpg,"Professeur émérite de philosophie française à l’université de Columbia à New York, il a largement contribué au rayonnement nord-américain de la pensée française, particulièrement de la « French Theory », qu’il publia et édita. Il est décédé le 8 novembre, à l’âge de 83 ans."
"La mort de Frederik De Klerk, responsable ambigu de la fin de l’apartheid",https://img.lemde.fr/2021/11/12/2/0/5000/3333/110/74/60/0/0f60dd3_701318869-000-17j4y5.jpg,"L’ancien président sud-africain, qui avait libéré Nelson Mandela, est décédé à l’âge de 85 ans. Son image fut ternie par sa nostalgie d’une Afrique du Sud révolue."
"Covid-19 à l’école : un nouveau protocole sanitaire, des dépistages qui explosent et une incidence en forte hausse",https://img.lemde.fr/2021/11/30/24/0/1044/695/110/74/60/0/6b97d54_171834610-capture-d-e-cran-2021-11-30-a-11-15-59.png,"Le nouveau protocole sanitaire à l’école sera généralisé à partir du 6 décembre. Les fermetures de classes sont évitées, au profit de tests conditionnant le retour en classe."
Comment la pandémie de Covid-19 a bouleversé l’édition scientifique,https://img.lemde.fr/2021/11/29/441/0/3090/2060/110/74/60/0/9422e58_348158779-bios-2444399.jpg,"En 2020, la croissance spectaculaire du nombre d’articles scientifiques consacrés au Covid s’est accompagnée d’une baisse de 18 % des publications sur les autres sujets, selon une étude sur les dix principaux journaux de médecine et infectiologie."
Comment le Covid-19 a « ruiné les progrès » récents en matière de dépistage et de prévention du sida,https://img.lemde.fr/2021/06/03/0/0/2868/1912/110/74/60/0/509e75f_923643679-000-hkg393499.jpg,"A l’approche de la Journée mondiale de lutte contre le sida, mercredi 1er décembre, les associations s’alarment de la chute du nombre de tests de dépistage du VIH et craignent un rebond épidémique à court et moyen termes."
Covid-19 : lutter contre l’inégalité vaccinale mondiale,https://img.lemde.fr/2021/11/30/0/1/5998/3999/110/74/60/0/7dd516b_190418935-256629.jpg,"La trajectoire du nouveau variant Omicron montre, une nouvelle fois, que le virus ignore les frontières. L’équité dans la distribution et l’administration de vaccins est un gage crucial d’efficacité."
"Omicron : Pékin reconnaît que le variant complique les JO d’hiver, mise en garde du PDG de Moderna",https://img.lemde.fr/2021/11/30/0/54/3391/2261/110/74/60/0/485a382_ppptok709-health-coronavirus-variant-japan-1130-11.jpg,La Chine a reconnu mardi que le nouveau variant serait synonyme de difficultés supplémentaires pour l’organisation des Jeux olympiques d’hiver de Pékin en février.
Sabrina Soussan nommée patronne du « nouveau Suez »,https://img.lemde.fr/2021/11/30/18/0/5568/3712/110/74/60/0/fd8a6f2_964938119-soussan.jpg,"Cette ancienne de Siemens et Dormakaba est chargée de gérer les activités eau et déchets en France et quelques actifs étrangers laissés par Veolia, qui a repris l’essentiel de l’ancien Suez."
"Pour les parents, le dilemme de la vaccination des enfants de moins de 12 ans contre le Covid-19",https://img.lemde.fr/2021/11/30/0/0/3499/2333/110/74/60/0/2132552_712358278-859275.jpg,"Alors que la Haute Autorité de santé recommande la prudence, nombreux sont les parents à s’interroger sur le bénéfice individuel et collectif à en tirer."
"« Je n’ai jamais emprunté d’argent de ma vie mais je n’ai pas eu le choix » : après le choc du Covid-19, le naufrage de la classe moyenne indienne",https://img.lemde.fr/2021/11/29/0/0/5760/3840/110/74/60/0/d0b7541_133449085-d4b3809.jpg,"Prêts sur gage, ventes de bijoux, cagnottes en ligne… Les Indiens tentent, par tous les moyens, de surmonter la crise économique qui a plongé 230 millions de personnes sous le seuil de pauvreté."
Covid-19 : la flambée épidémique menace le rebond d’activité des compagnies aériennes,https://img.lemde.fr/2021/11/29/1/0/7367/4911/110/74/60/0/7b04af9_1638197189346-256430.jpg,L’irruption du variant sud-africain Omicron assombrit les perspectives de reprise du secteur. Les réservations pour les vacances de Noël sont en chute libre.
Le président chinois promet à l’Afrique un milliard de doses anti-Covid,https://img.lemde.fr/2021/11/30/1/0/3600/2400/110/74/60/0/9ccc2a0_851272081-000-9tl6ze.jpg,"Pékin a également annoncé des dizaines de projets dans les domaines de la santé, du numérique et de la sécurité, ainsi qu’une annulation de dette."
L’association de consommateurs CLCV assigne quatre fournisseurs d’électricité en justice,https://img.lemde.fr/2021/11/30/0/4/4464/2976/110/74/60/0/e80dd47_392139661-electricite.jpg,"Mint Energie, GreenYellow, OVO Energy et ekWateur, qui représentent entre 500 000 et 600 000 clients particuliers, sont attaqués pour certaines de leurs pratiques."
Handicap moteur : une solution d’électrostimulation reproduit les mouvements,https://img.lemde.fr/2021/11/22/54/0/1776/1184/110/74/60/0/3b85efb_575381449-werize-he-pha-rower-mobility-2.jpg,Une technique d’électrostimulation permet à des personnes avec un handicap moteur des membres inférieurs de faire du rameur. Un programme national vient d’être lancé.
"« Je pensais qu’à l’hôpital, elle serait protégée » : le suicide d’une jeune fille au sein de l’AP-HP interroge sur les normes de sécurité",https://img.lemde.fr/2021/11/22/0/0/6240/4160/110/74/60/0/e6d2517_926108692-080-hl-bdurand-1030004.jpg,"Le 26 janvier, une adolescente de 16 ans s’est défenestrée à l’hôpital Ambroise-Paré où elle était soignée. Ses proches portent plainte pour que la justice fasse la lumière sur les conditions de sa mort."
"« Le suicide d’un patient, c’est la plus grande peur du soignant »",https://img.lemde.fr/2021/11/22/0/0/5479/3653/110/74/60/0/8244599_33522377-000-1g20re.jpg,"Olivier Bonnot, praticien hospitalier en psychiatrie de l’enfant, regrette, dans un entretien au « Monde », que l’environnement des services de pédiatrie soit moins adapté aux pathologies mentales."
Accord sur de nouvelles hausses de salaires pour les sages-femmes,https://img.lemde.fr/2021/09/25/0/0/3504/2336/110/74/60/0/e0e1a5f_420864799-sagesfemmes.jpg,"En additionnant ces mesures aux 183 euros mensuels du Ségur de la santé, le gouvernement met en avant une « revalorisation nette de 500 euros par mois ». Mais le protocole ne satisfait pas tous les syndicats."
"Manque de considération, maltraitance et burn-out : la grande fatigue des sages-femmes",https://img.lemde.fr/2021/11/22/90/0/7542/5028/110/74/60/0/eb8335b_25591854-sagefemmes-clr-01.jpeg,"Epuisés par leurs études et leurs conditions de travail, étudiants et étudiantes sont de plus en plus nombreux à douter, dès leurs premières années d’exercice."
Enfants intersexes : les interventions médicales précoces et la question du consentement en débat,https://img.lemde.fr/2021/11/22/1990/0/2660/1771/110/74/60/0/bbfb477_767319590-1-be-be.jpg,Certains enfants présentent des variations du développement génital brouillant leur assignation à un genre. Faut-il intervenir de façon précoce pour « normaliser le corps » ou attendre l’âge d’un consentement éclairé ? La question divise.
Enfants intersexes : préciser la loi de bioéthique,https://img.lemde.fr/2021/11/22/130/462/3850/2567/110/74/60/0/8c89748_989306144-2-jardin.jpg,"Un arrêté de bonnes pratiques doit compléter l’article relatif aux enfants présentant une variation du développement génital, dont l’interprétation divise les médecins et les associations de personnes intersexes."
